2406593,"release dates","USA:5 May 2006"
2451318,runtimes,33
2451318,"color info",Color
2451318,genres,Short
2451318,languages,English
2451318,certificates,USA:R
2451318,"tech info","PFM:16 mm"
2451318,countries,USA
2451318,taglines,"Beyond the brink of madness lies one man's sanity."
2451318,"release dates","USA:10 February 2002"
2451318,"release dates","USA:4 March 2002"
2451318,"release dates","USA:14 April 2002"
2451318,"release dates","USA:20 July 2002"
2451318,locations,"Los Angeles, California, USA"
2451318,plot,"In the heart of a sanitized suburban neighborhood, Herbert's everyday life is filled with constant emasculation at the hands of his wife, Eleanor, and the daily grind of work on the chain. He also tries to cope with the recent death of his 6 year old son Jacob, whose presence can still be felt in the house. For escape he paints the visions that haunt him, while Eleanor sends all of his hard earned money to a seedy tele-evangelist. Told as if reading the pages of a diary, along with a stunning visual style, Quiet illustrates that beyond the brink of madness lies one man's sanity."
2231557,runtimes,93
2231557,"color info",Color
2231557,"color info",Color
2231557,genres,Documentary
2231557,languages,English
2231557,countries,USA
2231557,taglines,"To gain power you must first give up control."
2231557,"release dates","USA:21 April 2012"
2231557,"release dates","USA:18 September 2012"
2231557,"release dates","USA:20 September 2012"
2766733,"color info",Color
2766733,genres,Action
2766733,genres,Drama
2766733,languages,English
2766733,certificates,USA:PG-13
2766733,"tech info","RAT:1.78 : 1"
2766733,countries,USA
2766733,"release dates","USA:1 May 2006"
2766733,"release dates","USA:6 May 2006"
2766733,mpaa,"Rated PG-13 for violence and brief drug content"
2766733,"filming dates","1 September 2005 - ?"
2766733,budget,"$48,000"
2013006,runtimes,90
2013006,"color info",Color
2013006,genres,Documentary
2013006,genres,Sport
2013006,languages,German
2013006,languages,English
2013006,"sound mix",Stereo
2013006,countries,Austria
2013006,countries,Canada
2013006,countries,Germany
2013006,"release dates","Germany:11 July 2004"
2018004,runtimes,Brazil:73
2018004,"color info",Color
2018004,genres,Documentary
2018004,languages,Portuguese
2018004,"sound mix",Stereo
2018004,"tech info","RAT:1.78 : 1"
2018004,countries,Brazil
2018004,"release dates","France:8 March 2008"
2018004,budget,"BRL 30,000"
1817691,runtimes,1
1817691,"color info",Color
1817691,genres,Short
1817691,countries,Italy
2643681,runtimes,13
2643681,"color info",Color
2643681,genres,Biography
2643681,genres,Documentary
2643681,genres,Drama
2643681,genres,Family
2643681,genres,Short
2643681,languages,English
2643681,countries,USA
2643681,"release dates","USA:December 2011"
2643681,plot,"The Quality of Life is a short documentary piece detailing the struggles of a mother and father and their premature son. Matt McCarron, the son of Joan Piltch and Tom McCarron is born three months premature at Brigham and Women's Hospital in Boston, MA. Matt's story as told by Matt, Joan, Tom and grandmothers Claire McCarron and Francis Piltch, begins with the scare of nearly loosing their child to a premature birth and follows with the heartbreak of Matt's cystic fibrosis diagnosis. The film details the life of the family during these tough times and they how copped with the possibility of loosing their child."
1928684,"color info",Color
1928684,genres,Comedy
1928684,genres,Short
1928684,languages,English
1928684,"tech info","RAT:2.35 : 1"
1928684,countries,UK
1928684,"release dates","UK:12 July 2013"
2632559,runtimes,9
2632559,"color info",Color
2632559,genres,Comedy
2632559,genres,Family
2632559,genres,Music
2632559,genres,Short
2632559,languages,English
2632559,countries,USA
2632559,"release dates","USA:April 2011"
2189252,runtimes,Australia:8
2189252,"color info",Color
2189252,genres,Drama
2189252,genres,Short
2189252,languages,English
2189252,"tech info","CAM:Panasonic Varicam AJ-HDC27V"
2189252,"tech info",OFM:HD
2189252,"tech info","RAT:1.78 : 1"
2189252,countries,Australia
2189252,"release dates",Australia:2006
2126260,runtimes,6
2126260,genres,Biography
2126260,genres,Documentary
2126260,genres,Family
2126260,genres,Short
2126260,languages,English
2126260,countries,Australia
2126260,plot,"'Gracia' depicts a day in the life of Ana Ruffat-Ruiz, a Chilean immigrant living and working in a public housing estate in one of Melbourne's most affluent neighborhoods. Georgina Savage beautifully and organically captures a day in the life of this inspiring woman, and in doing so challenges societal perceptions of an often-misunderstood subculture."
2191342,runtimes,7
2191342,"color info",Color
2191342,genres,Animation
2191342,genres,Comedy
2191342,genres,Mystery
2191342,genres,Romance
2191342,genres,Short
2191342,languages,English
2191342,countries,USA
1810803,"color info",Color
1810803,genres,Action
1810803,languages,English
1810803,countries,USA
1810803,taglines,"Six bullets marked for revenge"
1810803,taglines,"This bitch is pissed!"
1810803,"release dates","USA:6 April 2013"
1810803,locations,"Colossal Studios, Phoenix, Arizona, USA"
1810803,locations,"Victory Angel Films Studios, Tempe, Arizona, USA"
1810803,plot,"On her wedding night, Jade wakes up holding the hand of her dead husband after she narrowly survived a murder attempt by the criminal family she fled from only weeks before. After pawning her wedding ring for a 357 Magnum she tries to kill a member of the family and botches the attempt. However, a Vietnam Veteran ""The Hammer"", comes to her aid and finishes the kill, saving her life. Over the next year, Hammer trains her to be a methodical assassin and on her wedding anniversary each member of the family will pay for their sins as she hunts them down with six bullets marked for revenge."
1810803,budget,"$500,000"
2326773,runtimes,USA:3
2326773,"color info",Color
2326773,genres,Drama
2326773,genres,Short
2326773,languages,English
2326773,"tech info","RAT:1.85 : 1"
2326773,countries,USA
2326773,"release dates","USA:1 January 2007"
2326773,locations,"Burbank, California, USA"
2326773,locations,"Agoura Hills, California, USA"
2465908,runtimes,10
2465908,"color info",Color
2465908,genres,Adventure
2465908,genres,Documentary
2465908,genres,News
2465908,genres,Short
2465908,genres,War
2465908,languages,English
2465908,countries,USA
2465908,countries,Somalia
2465908,countries,Kenya
2465908,"release dates","USA:13 September 2013"
1842849,runtimes,98
1842849,"color info",Color
1842849,genres,Action
1842849,genres,Drama
1842849,languages,Malay
1842849,countries,Malaysia
1842849,"release dates","Malaysia:10 November 2011"
2255353,"color info",Color
2255353,genres,Drama
2255353,genres,Short
2255353,languages,Spanish
2255353,countries,Mexico
2255353,"release dates",Mexico:2003
2255353,locations,Mexico
2100462,runtimes,12
2100462,"color info",Color
2100462,genres,Short
2100462,languages,German
2100462,"tech info","OFM:Super 16"
2100462,"tech info","RAT:1.78 : 1"
2100462,countries,Germany
2100462,"release dates",Germany:2006
2100462,locations,"Prenzlauer Berg, Berlin, Germany"
2693550,runtimes,Australia:14
2693550,"color info",Color
2693550,genres,Comedy
2693550,genres,Short
2693550,languages,English
2693550,countries,Australia
2693550,taglines,"He is the trolley, the trolley is the boy."
2693550,"release dates","Australia:30 June 2009"
2693550,locations,"Perth, Western Australia, Australia"
2693550,plot,"Ryan had one dream... to become a Trolley Boy... Ryan had dreamt of becoming a trolley boy before he could walk. The first word he uttered was 'trolley?, the first step he took was as a boy. His goal in life was to feel the joy of collecting stray trollies. Now, finally, he has his chance to try out with the best trolley stacker in the car park, The Trolley Boy. He must prove he is capable, worthy and brave enough to become the next Trolley Boy. Will Ryan be accepted as the new trainee? Does he have enough skill to become a trolley stacker? Or will he fail his only dream?"
2693550,budget,"$1,000"
1849280,runtimes,"Hong Kong:93"
1849280,"color info",Color
1849280,genres,Comedy
1849280,genres,Crime
1849280,languages,Cantonese
1849280,certificates,"Hong Kong:IIB"
1849280,certificates,Malaysia:18PL
1849280,certificates,Singapore:M18
1849280,"sound mix","Dolby Digital"
1849280,"tech info","LAB:Cine Art Laboratory Ltd., Hong Kong"
1849280,"tech info","OFM:35 mm"
1849280,"tech info","PCS:Digital Intermediate"
1849280,"tech info",PCS:Spherical
1849280,"tech info","PFM:35 mm"
1849280,"tech info","RAT:1.85 : 1"
1849280,countries,"Hong Kong"
1849280,"release dates","Japan:October 2004"
1849280,"release dates","Hong Kong:18 November 2004"
1849280,"release dates","France:11 March 2005"
1849280,"release dates","France:23 November 2005"
1849280,locations,"Hong Kong, China"
1849280,locations,Thailand
1849280,plot,"Yiu Chun-Man, a gay fashion designer in Hong Kong, gets a visit from twin brother Yiu Chun-Kit. Kit is visiting from Thailand and promptly takes Man's expensive car out for a spin and gets into a horrendous accident in which a woamn dies, and Kit was driving with Man's license. Since the revelation of Kit's true identity would be a real legal tangle, Kit is forced to assume Man's identity and vice-versa. Even worse, Kit is now in a coma, meaning Man has to hang out at his bro's bedside hoping that he can clue him into the switcheroo as soon as he wakes up."
1849280,plot,"Yiu Chun-kit, a resident of Thailand, is visiting his twin brother, Yiu Chun-man, in Hong Kong. Borrowing his brother's car and driver's license, Chun-kit gets into a car accident, killing a pedestrian. Resulting from the accident, Chun-kit goes into a coma. For liability reasons, Chun-man will let the hospital think that it is him that is in a coma. Conversely, Chun-kit's girlfriend convinces Chun-man to take on his brother's persona to deal with some immediate financial issues back in Thailand, namely applying for a legitimate loan to pay off a loan shark. Beyond having to deal with an angry loan shark, Chun-man will have some problems pretending to be his brother as Chun-kit is straight and Chun-man is gay, with some stereotypically gay tendencies. Meanwhile back in Hong Kong, Chun-kit awakens from his coma having the world believe he is Chun-man, the world which includes Chun-man's boyfriend."
2629916,runtimes,USA:24
2629916,"color info",Color
2629916,genres,Drama
2629916,genres,Short
2629916,languages,English
2629916,countries,USA
2629916,"release dates","USA:7 December 2000"
2374348,runtimes,Germany:1
2374348,"color info",Color
2374348,genres,Animation
2374348,genres,Short
2374348,languages,English
2374348,countries,Germany
2374348,"release dates","Germany:18 August 2004"
1938198,runtimes,7
1938198,"color info",Color
1938198,genres,Short
1938198,languages,English
1938198,certificates,Australia:M
1938198,"tech info",OFM:Video
1938198,"tech info",PCS:HDV
1938198,countries,Australia
1938198,"release dates","Australia:26 February 2006"
1938198,trivia,"Winner of 2nd prize at Sony Tropfest film festival 2006."
1938198,locations,"Macdonaldtown, New South Wales, Australia"
2692764,runtimes,118
2692764,"color info",Color
2692764,genres,Drama
2692764,languages,English
2692764,languages,Afrikaans
2692764,countries,"South Africa"
2692764,countries,France
2692764,countries,UK
2692764,"release dates",UK:2008
2692764,"release dates","South Africa:25 July 2008"
2692764,"release dates","South Korea:October 2008"
2692764,"release dates","South Africa:2 October 2008"
2692764,"release dates","France:3 February 2010"
2692764,"release dates","France:26 May 2010"
2692764,locations,"South Africa"
2692764,novel,"van Niekerk, Marlene. ""Triomf"". (South Africa), (BK), ISBN-13: 9781585676491"
2692764,budget,"$3,500,000"
1872815,runtimes,5
1872815,"color info",Color
1872815,genres,Horror
1872815,genres,Short
1872815,countries,USA
2729841,runtimes,Belgium:6
2729841,"color info",Color
2729841,genres,Animation
2729841,genres,Short
2729841,languages,Dutch
2729841,certificates,Belgium:KT
2729841,"sound mix",Stereo
2729841,"tech info","OFM:16 mm"
2729841,"tech info","PFM:16 mm"
2729841,countries,Belgium
2729841,"release dates",Belgium:2003
2545406,runtimes,USA:32
2545406,"color info",Color
2545406,genres,Horror
2545406,genres,Short
2545406,languages,English
2545406,certificates,USA:R
2545406,"tech info","RAT:1.33 : 1"
2545406,countries,USA
2545406,taglines,"Guess Who's Coming To Dinner"
2545406,"release dates","USA:1 June 2010"
2545406,locations,USA
2545406,locations,"Orlando, Florida, USA"
2545406,locations,"Florida, USA"
2545406,budget,"$10,000"
2156260,runtimes,16
2156260,"color info",Color
2156260,genres,Drama
2156260,genres,Short
2156260,languages,English
2156260,countries,Australia
1928195,runtimes,24
1928195,"color info",Color
1928195,genres,Comedy
1928195,genres,Drama
1928195,genres,Short
1928195,languages,Dutch
1928195,"tech info","CAM:Canon C300"
1928195,countries,Netherlands
1928195,"release dates","Canada:5 October 2013"
2628826,runtimes,5
2628826,"color info",Color
2628826,genres,Short
2628826,languages,English
2628826,countries,Argentina
2045203,runtimes,25
2045203,"color info",Color
2045203,genres,Documentary
2045203,genres,Short
2045203,languages,Haitian
2045203,countries,France
2045203,countries,Haiti
2045203,"release dates",France:2001
2045203,locations,"Port-au-Prince, Haiti"
2377951,runtimes,29
2377951,"color info",Color
2377951,genres,Drama
2377951,genres,Short
2377951,languages,English
2377951,countries,USA
2377951,"release dates","USA:May 2011"
2377951,plot,"A quiet young girl searches for a mate to develop the perfect family. She soon observes an older, more dominating woman that surrounds herself with an entourage of young model-like men. After a voyeuristic journey to understand the woman, the young girl meets violently with her in an abstract world, where the two women's identities begin to blur."
1875537,runtimes,100
1875537,"color info",Color
1875537,genres,Drama
1875537,genres,Family
1875537,genres,Thriller
1875537,languages,English
1875537,countries,UK
2329464,runtimes,7
2329464,"color info",Color
2329464,genres,Drama
2329464,genres,Horror
2329464,genres,Short
2329464,genres,Thriller
2329464,countries,USA
2439732,runtimes,Spain:20
2439732,"color info",Color
2439732,genres,Comedy
2439732,genres,Short
2439732,languages,Spanish
2439732,countries,Spain
2439732,"release dates",Spain:2002
2439732,locations,"Donostia-San Sebasti¿¿n, Guip¿¿zcoa, Pa¿¿s Vasco, Spain"
2129186,runtimes,Germany:110
2129186,"color info",Color
2129186,genres,Adventure
2129186,genres,Fantasy
2129186,genres,Horror
2129186,genres,Mystery
2129186,languages,German
2129186,countries,Germany
2129186,"release dates","Germany:January 2015"
2129186,locations,"Stuttgart, Baden-W¿¿rttemberg, Germany"
2129186,locations,"Stadtlohn, North Rhine-Westphalia, Germany"
2129186,locations,"Heidenheim, Baden-W¿¿rttemberg, Germany"
2129186,locations,"Kassel, Hessen, Germany"
2129186,locations,"Berlin, Germany"
2129186,locations,"Hamburg, Germany"
2129186,budget,"¿¿¿ 100,000"
2264104,runtimes,94
2264104,"color info",Color
2264104,genres,Drama
2264104,genres,Romance
2264104,languages,English
2264104,countries,USA
2014257,runtimes,Brazil:65
2014257,genres,Adventure
2014257,languages,Portuguese
2014257,"sound mix","Dolby SR"
2014257,"tech info","RAT:1.78 : 1"
2014257,countries,Brazil
2014257,"release dates","Netherlands:2 February 2011"
2014257,plot,"A collective film, coordinated by Felipe Bragan¿¿a and Marina Meliande (see also The Joy). They sent a letter of 'unease' to filmmakers in which they asked for love, utopia and explosions... The many-faceted and poetic result is wonderful to watch and balm to the soul. An experimental collective film lasting little more than an hour, compiled from 10 episodes by a total of 14 different young Brazilian filmmakers."
2646493,runtimes,USA:7
2646493,"color info",Color
2646493,genres,Horror
2646493,genres,Short
2646493,languages,English
2646493,countries,USA
2646493,taglines,"We're All Connected"
2646493,"release dates","USA:11 June 2011"
2646493,locations,"North Hollywood, Los Angeles, California, USA"
2646493,budget,"$10,000"
2138534,runtimes,USA:15
2138534,"color info",Color
2138534,genres,Drama
2138534,genres,Short
2138534,genres,War
2138534,languages,English
2138534,"sound mix",Stereo
2138534,"tech info","RAT:1.78 : 1"
2138534,countries,USA
2138534,taglines,"Back from Iraq. The Battle has just begun."
2138534,"release dates","USA:7 March 2008"
2138534,budget,"$20,000"
2074347,runtimes,USA:17
2074347,"color info",Color
2074347,"color info",Color
2074347,genres,Drama
2074347,genres,Short
2074347,languages,English
2074347,"tech info","CAM:Panasonic AG-DVX100"
2074347,"tech info","RAT:1.78 : 1"
2074347,countries,USA
2074347,"release dates",USA:2008
2074347,locations,"Austin, Texas, USA"
1924530,runtimes,Brazil:86
1924530,"color info",Color
1924530,genres,Comedy
1924530,genres,Sport
1924530,languages,Portuguese
1924530,certificates,Brazil:12
1924530,"tech info","RAT:1.85 : 1"
1924530,countries,Brazil
1924530,"release dates","Brazil:7 April 2006"
1924530,budget,"BRL 2,000,000"
2457634,runtimes,90
2457634,"color info",Color
2457634,genres,Comedy
2457634,genres,Drama
2457634,languages,English
2457634,languages,Polish
2457634,"tech info","CAM:Dalsa Origin"
2457634,"tech info","LAB:Post Logic Studios, Hollywood (CA), USA"
2457634,"tech info",OFM:Digital
2457634,"tech info",PCS:Digital
2457634,"tech info","PCS:Digital Intermediate"
2457634,"tech info",PFM:D-Cinema
2457634,"tech info","RAT:1.85 : 1"
2457634,countries,USA
2457634,"alternate versions","PG and G versions available"
2457634,"release dates","Germany:October 2008"
2457634,"release dates","Poland:April 2009"
2457634,"release dates","USA:5 April 2009"
2457634,"release dates","USA:14 August 2009"
2457634,"release dates","USA:26 September 2009"
2457634,"release dates","USA:15 October 2009"
2457634,"release dates","USA:24 October 2009"
2457634,"release dates","USA:25 October 2009"
2457634,"release dates","USA:18 December 2009"
2457634,"release dates","USA:19 January 2010"
2457634,"release dates","USA:22 January 2010"
2457634,"release dates","Hungary:18 September 2010"
2457634,"release dates","USA:6 September 2011"
2457634,locations,"Los Angeles, California, USA"
2457634,"copyright holder","AMediaVision Productions Inc."
2457634,"opening weekend","$100,000 (USA) (19 January 2011) (2 screens)"
2724025,runtimes,15
2724025,"color info",Color
2724025,genres,Short
2724025,languages,English
2724025,certificates,"USA:Not Rated"
2724025,countries,USA
2724025,"release dates","USA:14 July 2013"
1945880,runtimes,12
1945880,"color info",Color
1945880,genres,Documentary
1945880,genres,Short
1945880,languages,English
1945880,countries,USA
1945880,"release dates","USA:3 May 2013"
1945880,locations,"Los Angeles, California, USA"
1945880,plot,"Cape & Cowl is a genre-bending documentary short exploring the world of 'cosplay,' or costume play. Abby Polakow, a costume designer, creates costumes for those wanting to take their appreciation of comic books, character design, and superheroes to a new level. The 'cosplayers' also reveal how wearing costumes affects them on a more personal level."
1945880,budget,"$5,000"
2729115,runtimes,USA:62
2729115,"color info",Color
2729115,genres,Animation
2729115,genres,Documentary
2729115,genres,History
2729115,languages,English
2729115,"sound mix",Stereo
2729115,"tech info","MET:62 m"
2729115,countries,USA
2729115,"release dates","USA:30 May 2009"
2729115,"release dates","USA:30 May 2009"
2729115,adaption,"Kane, Herb Kawainui. ""Voyage: The Discovery of Hawaii"". In: ""book"" (Hawaii), Island Heritage Ltd., Vol. 1, 1 May 1976, Pg. 119, (BK)"
2729115,adaption,"Kane, Herb Kawainui. ""Voyage: The Discovery of Hawaii"". In: ""book"" (Hawaii), Island Heritage Ltd., Vol. 1, 1 May 1976, Pg. 119, (BK)"
2729115,plot,"Following a crushing defeat in battle, an island people are forced into exile by their victors. In a dream, the chief envisions hope in the form of a guiding bird that will lead them across the unknown sea to a new home. Canoes are carved, provisions collected and so begins the voyage to find a new home. With only the stars and the promise of land to guide them, they sail north. But life on the sea is not easy. Fish must be caught for food and rain collected for water. Through windless doldrums and horrific storms they persevere to find their new home."
2729115,budget,"$10,000"
2336723,runtimes,Germany:75
2336723,runtimes,Israel:80
2336723,"color info",Color
2336723,genres,Family
2336723,languages,Hebrew
2336723,certificates,Singapore:NC-16
2336723,"sound mix",Dolby
2336723,"tech info","OFM:35 mm"
2336723,"tech info","PFM:35 mm"
2336723,countries,Israel
2336723,"release dates","Germany:13 February 2003"
2336723,"release dates","Czech Republic:28 May 2003"
2336723,"release dates","Israel:31 July 2003"
2336723,"release dates","Denmark:30 September 2003"
2336723,"release dates","Norway:29 April 2004"
1900537,runtimes,USA:90
1900537,"color info",Color
1900537,genres,Documentary
1900537,languages,English
1900537,countries,USA
1900537,"release dates",USA:2005
1821675,runtimes,6
1821675,"color info",Color
1821675,genres,Sci-Fi
1821675,genres,Short
1821675,languages,English
1821675,countries,USA
2404264,runtimes,USA:93
2404264,runtimes,71
2404264,"color info",Color
2404264,genres,Comedy
2404264,languages,English
2404264,certificates,"USA:Not Rated"
2404264,"tech info","CAM:Canon XL-2"
2404264,"tech info","RAT:1.85 : 1"
2404264,countries,USA
2404264,taglines,"Due dates suck!"
2404264,"release dates","USA:15 September 2007"
2404264,trivia,"During filming of the struggle between the homeless guy and Sam over Sam's lost backpack, a citizen who witnessed the scene and did not know it was a film being shot, called the police, who responded, believing a homeless man was being mugged."
2404264,locations,"Galveston, Texas, USA"
2404264,locations,"Houston, Texas, USA"
2404264,plot,"College student Sam Campbell has one day to turn in a paper that could save his grade. After writing all night, Sam encounters endless obstacles after his printer and car won't work. On his journey, he faces beautiful, strange, and dangerous people who make his day hell"
2404264,budget,"$25,000"
1875633,runtimes,5
1875633,"color info",Color
1875633,genres,Adventure
1875633,genres,Drama
1875633,genres,Short
1875633,languages,English
1875633,countries,Canada
1935323,runtimes,6
1935323,"color info",Color
1935323,genres,Action
1935323,genres,Short
1935323,languages,English
1935323,countries,UK
1935323,quotes,"Buck Fury: My momma told me , never hit a man with glasses, i found a way around that..."
1935323,locations,"Banbridge, County Down, Northern Ireland, UK"
2721134,genres,Short
2721134,countries,Germany
1930797,runtimes,14
1930797,"color info",Color
1930797,genres,Documentary
1930797,genres,Drama
1930797,languages,English
1930797,countries,USA
1930797,plot,"A collaborative project with Bronx-based Youth Ministries for Peace and Justice, this piece calls for Restorative Justice as an alternative method to the unjust zero tolerance policies and over-policing that students face every day in NYC public schools."
2390496,runtimes,9
2390496,"color info",Color
2390496,genres,Biography
2390496,genres,Documentary
2390496,genres,Family
2390496,genres,Short
2390496,genres,War
2390496,languages,English
2390496,countries,USA
2390496,"release dates","Canada:May 2010"
2184482,runtimes,Canada:4
2184482,"color info","Black and White"
2184482,genres,Short
2184482,languages,English
2184482,"sound mix",Silent
2184482,"tech info","RAT:1.33 : 1"
2184482,countries,Canada
2184482,"release dates","Canada:16 September 2004"
2184482,locations,"Montr¿¿al, Qu¿¿bec, Canada"
2184482,budget,"CAD 1,000"
2730583,runtimes,16
2730583,"color info",Color
2730583,genres,Biography
2730583,genres,Documentary
2730583,genres,History
2730583,genres,News
2730583,genres,Short
2730583,languages,English
2730583,countries,USA
2730583,"release dates","USA:March 2013"
2730583,plot,"From his crowded workshop in a rural California rodeo town, artist Wade Krause designs and creates everything pinball. Unwilling to let pinball die at the hand of video games, Wade crafts high end restorations of antique pinball machines and collaborates with pop artists like Mark Ryden on custom art games. Wade is one of the leading craftsman of New Pinball; enter his mad scientist pinball lab and see what is behind the backglass."
2309707,runtimes,5
2309707,"color info",Color
2309707,genres,News
2309707,genres,Short
2309707,languages,English
2309707,countries,USA
2698018,runtimes,Italy:7
2698018,runtimes,8
2698018,"color info",Color
2698018,genres,Family
2698018,genres,Fantasy
2698018,genres,Short
2698018,languages,Italian
2698018,"sound mix",Stereo
2698018,"tech info","RAT:1.78 : 1 / (high definition)"
2698018,countries,Italy
2698018,"release dates","Italy:30 November 2009"
2698018,budget,"¿¿¿ 6,000"
1819548,runtimes,"Czech Republic:30"
1819548,"color info",Color
1819548,genres,Short
1819548,languages,Czech
1819548,"tech info","PFM:35 mm"
1819548,countries,"Czech Republic"
1819548,"release dates","Czech Republic:8 November 2003"
1819548,"release dates","USA:14 February 2004"
1819548,"release dates","Czech Republic:1 April 2004"
1819548,"release dates","Czech Republic:28 August 2004"
1819548,"release dates","Czech Republic:November 2004"
2464550,runtimes,12
2464550,"color info",Color
2464550,genres,Comedy
2464550,genres,Mystery
2464550,genres,Sci-Fi
2464550,genres,Short
2464550,languages,English
2464550,countries,USA
2602879,runtimes,USA:7
2602879,"color info",Color
2602879,genres,Comedy
2602879,genres,Drama
2602879,genres,Short
2602879,languages,English
2602879,countries,USA
2602879,"release dates","USA:12 October 2011"
2602879,budget,"$10,000"
2538390,runtimes,115
2538390,"color info",Color
2538390,genres,Drama
2538390,genres,Romance
2538390,languages,French
2538390,languages,Japanese
2538390,"tech info","RAT:4:3 Letterbox"
2538390,countries,France
2538390,countries,Japan
2538390,"release dates","Netherlands:January 2009"
2538390,"release dates","Netherlands:23 January 2009"
2538390,"release dates","Poland:28 July 2009"
2538390,trivia,"Entire feature film with footage exclusively shot with a mobile phone."
2538390,plot,"A portrait of a young woman with a vagabond soul. She experiences various levels of reality, between heaven and hell, ecstasy and horror, discovering the world of cinema and her first love. With 'Spyder' Ishibashi joins the handful of film makers who realized an entire feature film with footage exclusively shot with the mobile phone."
2565620,runtimes,32
2565620,"color info",Color
2565620,genres,Documentary
2565620,genres,Short
2565620,languages,Japanese
2565620,countries,France
2565620,countries,Japan
2565620,"release dates","Switzerland:10 August 2006"
2565620,"release dates","France:30 September 2006"
2565620,"release dates","Greece:21 March 2007"
2565620,"release dates","France:4 July 2007"
2386986,runtimes,15
2386986,runtimes,Israel:15
2386986,"color info",Color
2386986,genres,Drama
2386986,genres,Fantasy
2386986,genres,Short
2386986,languages,Hebrew
2386986,"sound mix",Stereo
2386986,"tech info","RAT:1.33 : 1"
2386986,countries,Israel
2386986,taglines,"Death Doesn't Make You Any Less Human"
2386986,"release dates","Israel:October 2008"
2386986,"release dates","UK:April 2009"
2386986,trivia,"The DP was changed in the very last moment - 'Shira Appel' (qv), the intended DP, got quite ill a day before shooting. 'Nadav O. Kaufman' (qv) jumped in unexpectedly and did an amazing job."
2386986,plot,"Tom and his mother Orna goes out on a mission: help father Alex stop being so very depressed. Tom is only 7 years old, but even he understands there's something not quite right in his father enormous, limitless, love for his mother. Mother Orna knows it as well, she just can't tell herself what she knows. And she must, if she wants to bring father Alex back to the world of the living... which she does. She just can't bear to see him like that. Can she understand what must be done in time, and develop the courage to do it? How can someone really let go of such an enormous love? Who's actually dead? And why does it always have to be Violets?"
2524639,runtimes,8
2524639,"color info",Color
2524639,genres,Horror
2524639,genres,Short
2524639,languages,Hindi
2524639,"sound mix",Stereo
2524639,"tech info","RAT:16:9 HD"
2524639,countries,India
2524639,"release dates","India:20 November 2011"
2524639,locations,"Madh Island, Mumbai, Maharashtra, India"
